"id","fullpath"
1842539,"р-н Бугульминский г Бугульма тер. ГСК Нефтеавтоматика"
222651,"р-н Бавлинский д Уба ул Молодежная"
222626,"р-н Бугульминский г Бугульма ул Климента Ворошилова"
223016,"р-н Бугульминский с Малая Бугульма ул Новоселов"
223371,"р-н Бугульминский тер Паевые земли"
233188,"р-н Лениногорский г Лениногорск пер Молодогвардейский"
233557,"р-н Лениногорский с Горкино ул Центральная"
234653,"р-н Лениногорский с Зеленая Роща ул Рафхата Мингареева"
234324,"р-н Лениногорский г Лениногорск тер. ГО Зенит-2"
234778,"р-н Лениногорский с Кузьминовка ул Заречная"
242242,"р-н Сабинский с Шемордан ул Лунная"
235474,"р-н Лениногорский г Лениногорск тер. СНТ Родничок"
236250,"р-н Лениногорский г Лениногорск ул Газовиков"
237274,"р-н Лениногорский тер Паевые земли"
247770,"р-н Ютазинский с Старые Уруссу ул Речная"
249217,"р-н Ютазинский пгт Уруссу ул Юности"
236310,"р-н Мамадышский г Мамадыш ул Домолазова"
249813,"р-н Ютазинский д Алабакуль тер Паевые земли"
1806437,""
1806871,""
249934,"р-н Ютазинский д Яссы-Тугай тер сады-огороды ГРЭС-2"
251446,"р-н Ютазинский с Дым-Тамак ул Советская"
251705,"р-н Ютазинский пгт Уруссу тер ГО Альберта Шамкина"
251873,"р-н Ютазинский пгт Уруссу пер Техснабский"
251914,"р-н Ютазинский с Байряки-Тамак ул Героя Шарипова"
251962,"р-н Ютазинский с Старые Уруссу ул Советская"
214581,"р-н Альметьевский с Калейкино ул Тукая"
233739,"р-н Мамадышский г Мамадыш ул Абсалямова"
234626,"р-н Мамадышский г Мамадыш ул Степная"
234042,"р-н Мамадышский г Мамадыш ул Союзная"
214470,"р-н Актанышский д Старое Зияшево ул Колхозная"
1837697,"р-н Высокогорский тер. Паевые земли Олуяз"
1862901,"р-н Нижнекамский г Нижнекамск тер ГСК Шинник-89"
1862929,"р-н Нижнекамский г Нижнекамск тер ГСК Сайгак"
52043647,"р-н Лаишевский с Тетеево ул. Светлая"
247598,"р-н Тюлячинский с Большие Метески тер а/д Казань-Шемордан 75 км"
1885337,"г Казань пер 1-й Локаторный"
231547,"р-н Лаишевский д Орел ул Радужная"
235093,"р-н Мензелинский с Нижние Юшады"
217969,"р-н Альметьевский п ж/д станции Калейкино ул Центральная"
1919653,"р-н Елабужский тер Автодорога М-7 Москва-Казань-Уфа км 1019-й"
1826939,"р-н Ютазинский с Старые Уруссу тер. Садовое общество Электроник-1"
1930282,"р-н Азнакаевский г Азнакаево ул Тихая"
1943919,"р-н Бугульминский тер. СНТ Механизатор"
1840429,"р-н Бавлинский с Хансверкино тер. Места захоронения"
1833012,"р-н Бавлинский кв-л 080803"
211985,"р-н Агрызский с Иж-Бобья ул Ижевская"
222798,"р-н Буинский с Старый Студенец ул Ленина"
1852060,"р-н Лениногорский кв-л 040102"
232911,"р-н Лениногорский с Каркали ул Советская"
232748,"р-н Лениногорский с Каркали ул Тукая"
234079,"р-н Лениногорский п им. Мичурина ул Степная"
243093,"р-н Тукаевский д Суровка пер Строительный 4-й"
1847665,"р-н Азнакаевский тер. Оздоровительно-досуговое учреждение Солнышко"
212544,"р-н Алексеевский с Шама ул Заречная"
224129,"р-н Дрожжановский с Старое Дрожжаное ул С.Нафиева"
1918607,"р-н Высокогорский с Высокая Гора ул Леонида Соколова"
1918612,"р-н Высокогорский п Инеш ул Асии Харисовой"
237717,"р-н Нижнекамский с Нижнее Афанасово снт СТ Мелиоратор-2"
237775,"р-н Нижнекамский с Елантово ул Нагорная"
